PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD
CC|72789732|TM325140|AN6192|ACT|645000|133|Sumner St|9-102|1|019|02128|N|Introducing Harborwalk Residences, a new construction, beautifully appointed collection of waterfront condominiums located on the East Boston Waterfront. This two-bedroom home offers a soft palette anchored by Cobble Oak Kember wood floors, and is flooded with light through oversized windows from three exposures. Open concept living room + kitchen features stainless appliances and Silestone countertop and provides creative "work from home" options. Discover a blend of vibrant city living with the tranquility of a burgeoning waterfront neighborhood complete with commanding views of Downtown Boston! Embrace life in East Boston with waterfront dining, dynamic art installations, an abundance of recreational activities and convenient access to public transportation that delivers you downtown or to the Seaport within 10 minutes. Harborwalk Residences, Waterfront Living Within Reach|31|6/3/2021 8:53:00 AM|0|N||A|H|1|||1044|N|4|2|1|0|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|999|999|2021|396.04|1|0||1|A,B|1f;0h|U||14|||B,I||A||A|A|B,C,D,F,H,I,K,L|30|Y|G||||||1|N
CC|72789783|TM326525|AN6192|ACT|950000|33|Ward Street|8|1|005|02127|N|Introducing Harbor Square, a stunning new development nestled in the vibrant west side of South Boston between the Andrew Station Redline and the highly anticipated Moakley Park expansion. Residents can walk to restaurants, bars and coffee shops while still enjoying the miles of shoreline and abundance of parks just steps away!  This 2 bed, 2 bath layout is drenched in natural light with oversized windows and soaring ceilings. Hardwood floors, quartz countertops, quartz backsplash, Bosch appliances, A/C and in-unit laundry are all yours in this newly constructed home. Enjoy water views from your own private deck and the convenience of your own garage parking space. Professionally managed elevator building located at the doorstep of Moakley Park; this home will benefit from the planned revamp of the 60 acres of beloved community space. Plans include new football, soccer, tennis and baseball fields, concert space and community gathering area. This condo is an ideal home or investment!|16|2/25/2021 8:35:00 AM|0|N||A|G|1|||1200|N|5|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|342.25|3|1||0||2f;0h|A|||||A||A||A|A||14|N|||||||1|N
CC|72789806|BB808966|BB5919|ACT|1049000|40|Traveler Street|210|1|104|02118|N|Rare 1 BD, 1.5 BA residence at Siena Condos at Ink Block with lots of natural light and many great features that combine beauty and functionality: high ceilings, floor to ceiling windows, direct access to private balcony, city view, open living/kitchen concept, custom cabinetry with great storage, quartz counters, peninsula with counter seating, stainless steel appliances, gas cooking, recessed lighting, wood flooring, custom electronic shades and SmartHome electronics. Bedroom with walk-in closet, ensuite master bath with dual vanity and oversized spa-like shower. Guest bath with laundry closet. Private storage and one garage parking space are added benefits. Pet friendly, full service with amenities: 24/7 concierge, fitness room plus club room, Sky Lounge and terrace as extension of your home. A great location: Whole Foods, fabulous restaurants/cafes, CVS, SOWA Arts District, theatre, public transportation, highway access and more nearby and a perfect spot for your city lifestyle.|33|2/25/2021 9:18:00 AM|0|N||A|G|1|||818|N|4|1|1|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|697800|7477.79|2021|665.49|2|1|B|0|F|1f;1h|A|B|O,14|D,V|1|A,B,G,I|1|A,D||A|A|A,C,D,F,I,J,K,L,Y|76|N||||||Does not include private balcony.|1|N
CC|72789940|CT003391|AN2383|ACT|2995000|1|Franklin St|3605|1|108|02110|N|This two-bedroom plus den at Millennium Tower is a show stopper complete with over $500K worth of custom upgrades! Reimagined by renowned interior designer Gerald Pomeroy, unit 3605 presents a modern high-rise condo with spectacular views in juxtaposition to classic and sophisticated interior design elements. Inclusive of 1,609 square feet of living space, the floorplan has been modified from the original developer layout to maximize storage and enhance flow. The one-of-a-kind den outfitted with custom millwork serves as the ideal flex space. At every turn, this condo offers the highest level of attention to detail and quality craftsmanship. Specification sheets relative to renovations and finishes are available on request. Millennium Tower offers residents five-star services and amenities inclusive of white-glove attention to detail and two levels of resident dedicated amenity space. Valet parking for one vehicle included with the sale. The pictures tell the story of this home best!|42|2/25/2021 12:15:00 PM|0|N||A|F|1|||1609|N|5|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|2490300|26298|2020|1780.36|36|1|C,F|0||2f;1h|A,C,E,J,M,Q|||||B,G||A,D||A|A|B,C,D,F,H,I,J,K,L,Q,Y|442|N||Y|F||||1|N
CC|72790016|CN228333|AN6223|ACT|1250000|1784|Columbia Road|2|1|005|02127|N|Have you ever dreamed of living at the beach? Here is your chance. This City Point oasis has it all. Host parties in your penthouse family room or watch the game outside on your private deck. This bi-level condo was custom built in 2015. The kitchen features Carrara marble counters and an incredible butcher block island. Three bedrooms and a full bath on the main level. Upstairs is an open concept family room with a half bath and unobstructed views of the water. Customize this space to meet your needs, possibly a master suite. Beautiful outdoor space includes private deck with outdoor TV, a shared yard and a new storage shed. Two parking spaces included with this unit. This place is one of a kind!|34|2/25/2021 10:08:00 PM|0|N||A|I|2|||1700|N|6|3|1|1||2||C,G,K,4,P,2,27,44,47|2||K,63,64|3||B,E,G,K,P,11,27,44,50|2||G,K,4,P,U,33,2,25,26,44|2||G,V,W,K|2||G,V,K|2||G,V,K||||2||A,19,L|3||B,E,K|2||||||||||||||||||||||||||||||||||Suffolk|MA|9999|9999|9999||2|0||2|A|1f;1h|M|A|C,2,P||2|A|2|A||A|A|A,C,D,I,J,K,L|2|Y|||||||2|N
CC|72790045|BB954499|AN3373|ACT|1490000|25|Channel Center Street|202|1|113|02210|N|Incredible loft style duplex in sought after Fort Point boutique concierge building w/outdoor space.  2 BR + office/study, 2.5 BA.  Oversized living/dining area features dramatic 2 story living room w/soaring wall of windows, sunny exposure, custom built-in w/electric fireplace and designer light fixtures. Sleek open kitchen with stainless appliances and large peninsula.  Luxurious primary bedroom w/redesigned en-suite spa bath w/double vanity, dual head glass enclosed shower w/custom tile, linen closet. Wonderful private balcony offers expanded outdoor living. Second bedroom w/en-suite bath and huge storage closet could double as 2nd office or playroom.  Comfortable study/office overlooking living room is ideal for working at home. Garage parking space included. Ideally located on a quieter street close to all the exciting Seaport amenities, multiple restaurants, Trader Joes supermarket, Harbor Walk, museums, public transportation and Financial district.|23|6/1/2021 6:32:00 PM|0|N||A|F|2|||1838|N|6|2|2|1|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|1345400|11303.75|2021|929|2|1|A,C,I|1||2f;1h|A,C,M||G||2|A,B|2|A||A|A|B,C,D,H,I,K,L|76|N||N|||||2|N
CC|72790225|TM341573|AN4847|ACT|1225000|459|Massachusetts|1|1|104|02118|N|Welcome to 459 Mass Ave #1, a classic South End Brownstone situated between Columbus and Tremont St. This 2-level, 3-bed 2-bath duplex is a commuters dream with public transportation, restaurants, and entertainment all in short walking distance. Head into the spacious & bright living room with gorgeous hardwood floors that overlooks a front garden. Continue into the open concept kitchen to find black granite counters & appliances, adjacent to a dining area with access to the large South-facing private deck. A Full bathroom and one bedroom complete this level. The lower level features a massive owners bedroom with custom walk-in closets & access to the lower 2nd patio; and a second full bathroom w/ laundry. Rounding out this unit is a third bedroom with a built-in Murphy Bed that converts into the perfect work space for office use.  Other features include 2 deeded off-street parking spots, private storage, 3 mini-split heat & AC units, and 2 private entrances direct to unit.|31|2/25/2021 8:40:00 PM|0|N||A|J|2|||1560|N|6|3|2|0|N|1|21X19|G,V,9,44,64,67|1|11X12|G,K,2,27,30,35,55||||1|7X7|A,K,O,U,2,30,35,41,60,67|B|12X19|I,W,L|B|8X13|L,64|1|8X13|L,27,64,67||||B|9X8|23,38,57|1|8X4|22|B||A,39,57|||||||||||||||||||||||||A|||||||Suffolk|MA|1202100|12694|2020|370|1|0||2|A,D,F|2f;0h|A,C|B|C,F,12|C,D,R|1|C,I,13|3|B,V|W|A|A|A,C,D,F,I,K,L,V|5|N||||N||Measured floor plans, see mls attachments|2|N
CC|72790338|TM326525|AN6192|ACT|800000|33|Ward Street|5|1|005|02127|N|Introducing Harbor Square, a stunning new development nestled in the vibrant west side of South Boston between the Andrew Station Redline and the highly anticipated Moakley Park expansion. Residents can walk to restaurants, bars and coffee shops while still enjoying the miles of shoreline and abundance of parks just steps away!  This 2 bed, 2 bath layout offers hardwood floors, quartz countertops, quartz backsplash, Bosch appliances, A/C and in-unit laundry. Enjoy the convenience of your own garage parking space in this professionally managed elevator building located at the doorstep of Moakley Park. This home will benefit from the planned revamp of the 60 acres of beloved community space. Plans include new football, soccer, tennis and baseball fields, concert space and community gathering area. This condo is an ideal home or investment!|9|2/26/2021 9:10:00 AM|0|N||A|G|1|||1140|N|5|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|0|0|00|324.57|3|1||0||2f;0h|A|||||A||A||A|A||14|N|||||||1|N
CC|72790373|TM003012|BB5522|ACT|575000|411|Shawmut Ave|5-1|1|104|02118|N|Gorgeous studio is a dream come true right in the heart of the South End! Situated in one of the neighborhoods classic brick row houses on Blackstone Square, just steps from the top restaurants and boutiques in the South End. Many upgrades include chef's kitchen with stainless steel appliances and butcher block countertops. Bathroom offers granite vanity and custom tiled shower. Central air conditioning, in-unit laundry and gorgeous stained oak floors throughout. This super bright unit has a semi-private deck. The building is in great condition with professionally managed association, and has recently enjoyed many important updates.|8|5/20/2021 4:52:00 PM|0|N||A|C|1|450|0.01|450|N|2|0|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|432800|4570|2020|236|2|0||0|D|1f;0h|M|B|C|||D,J||A||A|A|A,I|8|N||N||N|||0|N
CC|72790477|BB806206|AN4818|ACT|1675000|135|Seaport Boulevard|1109|1|113|02210|N|Just Released @ EchelonSeaport! 11th floor 2 BR 2 BA with Balcony overlooking the Grand Pool and Courtyard! 1 Garage Parking Included! Finishes include white oak wood plank floors throughout, open kitchen with custom Italian cabinetry, Bosch integrated appliances, and spa like marble bath. 2 levels of spectacular retail and restaurants paired with over 50,000 sq ft of indoor and outdoor residential amenities.  With a focus on innovation and wellness, EchelonSeaport residents enjoy 1 indoor and 2 outdoor pools as well as state of the art fitness facilities including an indoor basketball court, golf simulator and yoga studio.  The Club Level features a  fireplace lounge, private dining room, and outdoor terraces with grill stations and fire pits all designed to be an extension of your home.  Residents will enjoy services including 24/7 concierge, doormen, and porters.  EchelonSeaport will evoke a sense of community, and level of luxury, not seen elsewhere in Boston.  Ready for Occupancy!|42|4/27/2021 9:55:00 AM|0|N||A|F|1|||1159|N|4|2|2|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|999|999|20|1336.41|11|1|C|0|J|2f;0h|||I|||B||A||A|A||192|Y|A,G|N|||||1|N
CC|72790625|CN209245|AN2383|ACT|975000|1597|Washington|503|1|104|02118|N|PRICE REDUCTION! MOTIVATED SELLER! Welcome to the Vibrant South End!  1597 Washington Street embodies the best this city has to offer! Beautiful views overlooking the Historical New England Park and the hustle and bustle of the SOWA district! This Pristine, spacious, sun drenched 2 bedroom, 2 bath unit, built in 2000 has been beautifully maintained and features hardwood flooring, stainless steel appliances, granite countertops, master bedroom with private bath and ample closet space. Other amenities include gas fireplace, balcony, central A/C, full sized laundry in unit, additional private storage on the same floor and covered deeded parking conveniently accessible from the elevators. Wonderful neighborhood conveniences include many coveted shops and restaurants , SOWA galleries , public transportation and medical facilities.|12|4/21/2021 4:06:00 PM|0|N||A|G|1|||1030|N|5|2|2|0|Y|||C,K,11|||C,K||||||9,5|||A|||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|954300|10077|2020|616.12|5|1|C,E,I|0||2f;0h||B|B,O||1|A,I,N|1|A,H,I||A|A|A,C,F,H,I,K,L|39|N||N|||||1|N
CC|72790825|BB982644|AC1560|ACT|975000|151|Tremont|22F|1||02111|N|Fresh new look !!   Modifications and improvements have been made to to this home since listed . One bedroom with a private balcony with views of all of Boston including; Boston Common, Charles River, Back Bay, Beacon Hill, Cambridge, The State House, and beyond! Westerly offers gorgeous sunsets  . Galley walk through kitchen and large living area, great for entertaining. Large bedroom with plenty of closet space.  Original parquet floors add to the character of the unit. . Laundry is common on each floor. Building amenities include, NEWLY RENOVATED 24/7 concierge, Gym, Residents Lounge, and a seasonal salt water heated pool.|16|2/27/2021 6:42:00 PM|0|N||A|F|1|||765|N|2|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|755300|8128.97|2021|754|22|0|I|0|J|1f;0h||||||F||I||A|A||374|N|||||||0|N
CC|72790838|CN203897|AN6192|ACT|3888000|73|Mount Vernon St|1|1|102|02108|N|Beacon Hill townhouse situated on the coveted South slope location near the iconic Louisburg Square.This stately Federal style residence features tall ceilings and windows filled with natural light that flow into a spacious living room with a beautiful gas fireplace and an exceptional kitchen for the home cook.  This 3,082 sq.ft. two level unit has an open concept that is perfect for many different lifestyles and will welcome your guests. The entire townhouse was fully gutted in 2018!  With three generous bedrooms and three and half bathrooms. A custom study with built in bookcases is a perfect home office which opens to a classic Beacon Hill garden.The home is an extraordinary smart home! Compete with a Savant Smart Home AV,custom Lutron shades, central AC and in-unit laundry. Beautiful custom cabinetry throughout the residence and with an abundance of storage. Residence is close to all of Beacon Hill's shops, restaurants and transportation. Special garage parking incentive|20|5/6/2021 11:36:00 AM|0|N||A|J|2|||3082|N|7|3|3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|3790300|40026|2020|610|1|0||0||3f;1h||B,C|E||2|B|2|A||A|A||4|N||||N|||0|N
CC|72791046|BB801993|M95383|ACT|1120000|2|Avery|26F|1||02111|N|Luxurious,oversized 1 bedroom in the Ritz South Tower.This stunning condo has been newly painted & has a new, state of the art Bang&Olufsen wifi system along with new, custom, remote control Bang & Olufsen shades on all windows.There is a custom bookcase unit built for the spacious living/dining area with Brazilian Cherry flooring.Appliances in the kitchen are Viking/Miele/Subzero along with an in unit W/D.This 26th floor condo has huge windows with views of the Boston Common,Charles River & Downtown Crossing, and loads of wonderful light.The large bedroom has plenty of closet space with an ensuite marble bathroom. The amenities at the Ritz offer 24 hour valet parking,24/7 concierge &doorman, plus 60 hours free monthly guest parking. The elevators have direct access to the Equinox Sports Club,Ritz Hotel,3 restaurants & shops. This is a wonderful, vibrant Boston location to live in!|11|3/1/2021 9:22:00 AM|0|N||A|F|1|||884|N|3|1|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|996400|10364|2021|1382|26|1|C,I|0||1f;1h|A,C,E,J|C||D|2|C,I|2|A||A|A|A,C,D,F,I,J,K,L|172|N||Y||||recently calculated floorplan shows 923 SF|1|N
CC|72791093|CT000150|AC0054|ACT|619000|150|West 9th Street|1|1|005|02127|N|Do not miss out on this totally unique 1 bed 1.5 bath condo! Built-in 2004 this 702 sq. Ft. unit has an additional 780 sq. Ft. basement. Bring your imagination to this already heated and air-conditioned space and make it your own! A home gym, office space, hobby room? The possibilities are endless! The open concept living, dining, and kitchen are great for entertaining. The kitchen boasts beautiful wood cabinets, stainless steel appliances, disposal, dishwasher, and microwave. A sunny spacious bedroom also has hardwood floors, ample closet space, and four windows for lots of natural light. This unit has its own private entrance as well as a 1 car garage with a large overhead storage shelf.  With its close proximity to all major routes and public transit, as well as all the restaurants, parks, and amenities that have made South Boston a desirable place to call home.|20|4/26/2021 11:44:00 AM|0|N||A|I|4|||1480|Y|4|1|1|1||1|19'5"X15'|K,41|1||K||||1|7'10"X5'8"|K,44,47,51|1|15'4"X11'5"|V,K||||||||||1|7'10"X7'5"|A,H,L|B|3'X5'|B,7|1||K,39,57|||||||||||||||||||||||||A|||||||Suffolk|MA|485800|5524.65|2021|178.5|1|1|A|0||1f;1h|M||||2|B|2|A||A|A|A,C,D,F,I|3|N||N||||Includes the additional 780 sq. ft. in the basement which has own heat and air conditioning.|1|N
CC|72791163|CN215373|AN2647|ACT|9985000|22|Liberty Drive|PH1F|1|113|02210|N|PH1F at Twenty Two Liberty offers incredible sweeping VIEWS of Boston Harbor, the waterfront area and the Boston City Skyline.  Enjoy the sparkling city lights at night from your dramatic 34' long +/- entertainment size terrace.  Enjoy early morning breakfast, afternoon or evening dining, or remote time on your 2nd large balcony with dramatic views to the city skyline, Harbor.  Dramatic high ceilings and expansive window walls of glass accentuate this gracious living space. Cook, entertain in your Wolf, Sub Zero kitchen with views to all activity in Boston Harbor.  Spacious foyer for greeting guests and private half bath.  Separate study/family room with views.  Three beds each w/ private bath suite.  Generous closet space throughout w/ bonus of large WIC off foyer.  Fireplaced Club Room w/ Kitchen, & Conf. room, Fitness Center.  PH1F offers 2 side/side self-park parking on P1 level convenient to elevators and 1 storage space.  A 3rd parking space available at separate, additional $.|28|5/9/2021 10:43:00 AM|0|N||A|G|1|||2951|N|6|3|3|1|Y|1|||1||||||1|||1|||1|||1||||||1|||1|||1|||STU|1|||||||||||||||||||||||A||||1|||Suffolk|MA|7674800|82698.35|2021|5445|14|2|C|0|E|3f;1h||||||A||A||A|A||109|Y|G|Y|F|||Dimensions are approximate +/-.  Floor plan for illustrative purposes only, not exact.  Views vary.|2|N
CC|72791173|CN203360|AN5268|ACT|1499000|243|W Newton Street|1|1|101|02116|N|A GEM nestled into one of Back Bay's finest neighborhoods! This renovated 2 BR, 2.5 BA condo has every amenity with direct access deeded parking.  This luxurious renovation maintains the historic charm with exposed brick, wood fireplace and stained glass windows.  Main level has SW exposure, 10' ceilings, oversized windows and floor to ceiling custom cabinetry.  Chef's kitchen has Viking appliances and built-in dining for 5.  Adjacent family/dining area is ideal to relax or entertain.  Luxurious master king bedroom suite with built-ins, complete with walk-in closet, marble spa-bath, frameless glass, double vanity and heated floors.  Oversized 2nd bedroom has Murphy bed and adjacent full bath. The building has both a new roof and new main plumbing line within the last 2 years.  Located across the street from the lovely Titus Sparrow Park which is both family and dog friendly.  This location is ideal access to the Prudential Shops, Copley Place, Back Bay and South End restaurants.|15|5/22/2021 9:04:00 PM|0|N||A|J|3|||1435|N|6|2|2|1|Y|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Suffolk|MA|1106900|8733.52|2021|570.38|1|0||1|A,D,E|2f;1h|J,M|B|E|G,Q|5|A,B,J|5|A||A|A|A,C,D,F,I,J,K,L|6|N||N||N|||1|N
CC|72791203|BB904054|BB5984|ACT|9500000|52|Beacon Street|PH|1|102|02108|N|Introducing The Penthouse at 52 Beacon Street, Beacon Hill's newest luxury condominium. This residence imparts the enduring quality of historic Beacon Hill craftsmanship while providing exceptional modern amenities and detail. Superior design is matched by quality construction, the latest technology and the finest finishes. This magnificent three-story penthouse crowns this intimate elevator building, offering 5,438+/- square feet of dramatic living space, including four bedrooms and three full plus two half bathrooms. The home features a spacious chefs kitchen boasting Sub Zero, ASKO, and Wolf appliances, Waterworks fixtures, two private outdoor terraces and a luxurious master suite with unparalleled views of the Boston Common. Complete with a spacious media room, entertainers kitchen, direct elevator access to all floors and two garage parking spaces, 52 Beacon Street Penthouse presents an opportunity not to be missed.|27|3/1/2021 1:07:00 PM|0|N||A|J|3|0.07|0|5438|N|10|4|3|2|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|999999999|99999999|9999|2266|3|2|B,J|0|B,E|3f;2h|C,M||M,G,O|||A,B||A||A|A||3|N||N|||||2|N
CC|72791223|BB904054|BB5984|ACT|10900000|305|Commonwealth Avenue|2|1|101|02115|N|Introducing Residence Two at the Thayer Mansion at 305 Commonwealth Avenue, the epitome of luxury living in Boston's iconic Back Bay. Located on the parlor and second levels of a historic Peabody and Stearns mansion, this magnificent home offers three-plus bedrooms and three full bathrooms with a private deck and two tandem garage parking spaces. Magnificent Gilded Age architectural details, including hand-carved decorative mouldings, ornate ceilings, quarter sawn oak floors, and four exquisite fireplaces, have been meticulously preserved and enhanced. Now striking the perfect balance of historic and new, the residence offers the latest residential technologies and finest finishes within the custom gourmet eat-in kitchen, separate formal living and dining rooms, luxurious and sun-filled master suite with study, and marble finishes in all bathrooms throughout the remainder of the 4,253 square foot home.|32|3/1/2021 1:11:00 PM|0|N||A|B|2|||4253|N|7|3|3|0|Y||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|8075700|86987.2|2021|3925.01|1|2|I|0||3f;0h|||C|||B||A||A|A||4|N||N|||||2|N
CC|72791266|CT001139|BB5919|ACT|5650000|96|Beacon St|2|1|102|02108|N|Remastered in a comprehensive renovation by Hickox Williams Architects, just completed in 2016, this exquisite residence is one of only 4 at a classical landmark building prominently positioned where historic Beacon Hill meets Back Bay, the Public Garden and Charles River Esplanade. With grace and practicality, bringing a fresh feel to tradition, this sophisticated 2-level home features a private terrace, courtyard and adjacent garage parking. Hardwood floors warm the light interiors. A stunning yet comfortable salon-like space infused with understated European elegance, the lofty living/dining room is highlighted by intricate moldings, a grand fireplace and leafy views through French windows and doors. Beautifully designed to fit the timeless character and easily serve entertaining, the chefs kitchen has furniture-grade cabinetry and marble counters. The 3 bedroom suites feature a luxurious master wing; another doubles as a study/media room. There is also an office and ample storage.|40|3/10/2021 9:30:00 AM|0|N||A|B|2|2831|0.06|2831|N|6|3|3|1|Y|2|29X20|C,K,X,47|2||K,X,47||||2|17X13|W,K,47,60,61|1|14X17|W,K,47|1|13X10|V,W,K,41|1|14X12|V,W,K,X,47||||1|13X7|A,19,W,K|1|5X11|A,19,W,K,47|1||38,39|HMO|2|13X6|W,3,47|FOY|2|12X8|W,K,47|EHL|2|12X13|K,47|||||||||||||A||||1|5X12|A,19,K,47|Suffolk|MA|4015400|42402.62|2019|2621|2|1|B,E,F,J|0|E|3f;1h|J,M,Q|B|Z|C,D,N|2|C,I|2|A|A,D,H|A|A|B,C,D,F,H,I,J,K,L,Y|4|N||N|||||1|N
CC|72791469|TM324856|BB5919|ACT|599000|416|Commonwealth Avenue|119|1|101|02215|N|Beautifully appointed south facing studio situated within the highly sought after Somerset Condominium. The oversized floor plan can accommodate living, dining, study, and sleep spaces without compromise. Unit features include wood parquet floors, walk in closet, spacious tiled bath, and central air. The updated galley kitchen offers ample cabinet space, granite counters, and stainless appliances.  Building amenities include 24/7 concierge services, elegant common areas, outdoor heated pool, on-site managemet, bicycle storage, exercise room, common laundry, and deeded private storage. Dircest access parking is available for purchase|18|3/5/2021 9:27:00 AM|0|N||A|G|1|||590|N|2|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Suffolk|MA|562900|6055.53|2021|473|1|0|J|1|J|1f;0h||||||A||A||A|A|A,C,D,F,I,J|128|N|||||||1|N
CC|72791510|BB904055|BB5919|ACT|1795000|221|Columbus Avenue|402|1|101|02116|N|Video Tour attached! Located in sought after "Pope Condominium" is this 4th Fl Front Facing with southern exposure 2 Bedroom 2 Bathroom Home. 5 Huge Windows facing South with incredible sunlight all day. Extremely high ceilings that give a loft like experience. Wood burning fireplace, oak hardwood floors, Poggenpohl Cabinets, gas cooking, separate Laundry,entry hall coat closet, and luxurious New Master Bedroom suit with Extra High Ceilings, walk in closet, New master bath with double vanity, large walk in shower, and lots of storage. The building offers Doorman Monday thru Friday 7am to 7pm. On 8th floor with Direct Elevator access you will find one of the best Common Roof Deck in downtown Boston. Plumbed in large Grill for entertaining, herb garden for everyone's use, lounge area for sun bathing or reading and a dining space. Small kitchenette and powder room for all owners use. One heated Self Garage Parking in building is included. Room Service to your home from Mistral!!|26|3/1/2021 10:05:00 PM|0|N||A|G|1|1694|0.04|1694|N|4|2|2|0|Y|1|||1||||||1|||1|||1|||||||||1|||1|||1|||||||||||||||||||||||||||A|||||||Suffolk|MA|1561800|16493|2020|1469|4|1|A,C|0||2f;0h|C,M|C|C|G|1|B|1|A||A|A|B,C,D,F,H,I,J,K,L|25|N||N|||||1|N
CC|72791647|NB100037|AN1921|ACT|3995000|355|Congress|PH2|1|113|02210|N|Breathtaking Penthouse Duplex with PRIVATE ROOF TERRACE offering water & city views - 355 Congress, a new Boutique Luxury Loft Building in the Fort Point/Seaport neighborhood of Boston. This spacious 3 bedroom plus Den | 3 and Half bath corner penthouse features 13 ceilings, custom designed fireplace, architectural staircase, expansive windows, hardwood floors and the perfect layout for entertaining. The chefs kitchen is equipped with custom cabinetry, Wolf gas range, integrated Sub Zero refrigerator, Bosch dishwasher, built in microwave, extensive island and gorgeous waterfall stone counters. Additional features include additional Den ideal for an office, In-unit laundry and an abundance of storage space throughout. Elevator Building located within walking distance to area amenities including, restaurants, shopping, move theater, grocery shops and the Seaport waterfront. Developer to pay 1 year of garage parking at garage within close proximity.|24|3/2/2021 10:31:00 AM|0|N||A|N|2|||2845|N|6|3|3|1|Y|2|19X30|C,K,4,2,27,41,44,47,63|2|16X14|K,4,35,41,44,47||||2|16X16|A,W,K,9,4,O,U,5,26,35,41,44,47,51,60,63|2|12X17|A,I,K,4,2,35,37,41,47,50,62|1|17X12|A,V,K,N,27,47|1|14X13|A,V,K,N,27,47,76||||2||A,14,19,L,U,2,36,47|1|8X7|A,19,L,N,U||||OFC||15X7|K,N,47|||||||||||||||||||||A||||1|8X8|A,21,L,U,76|Suffolk|MA|9999|99999|9999|616|5|1||1|A,E|3f;1h|A,C||M|||A||A||A|A|A,C,F,I,J,K,L|9|N||N|||||2|N
