PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD
CC|72814173|CN231669|AN0616|CTG|210000|2320|Skyline Drive|14|372||01854|N|Welcome to the lovely and sought after Evergreen Preserve Condominium! This updated first floor unit features cherry kitchen cabinets, accented by newer stainless steel appliances (only a couple years old), and granite cabinets in both the kitchen and the full bathroom. Full bathroom boasts tiled floors and a matching tiled shower, along with a tub featuring a safety handlebar in the shower for added stability and convenience. Living room and kitchen have immaculate cherry stained hardwood floors. Living room has a glass slider, which allows tons of natural light to pour into the unit, and also offers direct walk-out access to your back patio area, which could be used as an additional relaxation or entertaining space. Rear of unit faces a private and wooded backyard, offering ample privacy. Community also offers a fenced in dog park and a playground for your young ones! Only minutes to UMass Lowell and all area amenities! Don't wait, come see this beautiful condo for yourself today!|16|4/14/2021 10:16:00 AM|0|N||A|D|1|||909|N|5|2|1|0|N|1|18X17|K,41,50|||||||1|16X11|K,4,U,26,51|1|14X14|V,M|1|14X11|V,M|||||||1||A,21,U|||||||||||||||||||||||||||||||A|||||||Middlesex|MA|179900|2422|2020|244.88|1|0||2|A|1f;0h|E,M|||||C||C||A|A|A,C,I|162|N||N|||||2|N
CC|72831647|CN219119|AC1495|CTG|389000|40|Ware St|40|372||01851|N|Take pride in owning this recently constructed (2018) townhouse. Great alternative to single family. Two unit association with NO ASSOCIATION FEE. Two finished levels with the potential to add additional space by finishing the attic and massive basement with high ceilings. The first level features half bath, open concept living room, dining room and kitchen which is furnished with stainless steel appliances, recess lighting with gorgeous granite countertops.  Off the kitchen is the recently stained back deck which is the perfect escape for taking a break from working from home. The second level offers 3 spacious bedrooms and a full bathroom. Conveniently located less than 1/2 mile from commuter rail. Perfectly situated in close proximity to a variety of dining options, grocery stories and the YMCA to help you get rid of the quarantine 15. Forget about fighting for a parking spot. Unit comes with 2 off street parking spots.  All this unit is missing is you.|26|5/14/2021 6:19:00 AM|0|N||C|B|4|||1454|Y|6|3|1|1||1||G,K,2,27,44|1||K,2,44,64||||1||K,P,U,2,25,47|2||I,M,64|2||V,M,64|2||V,M,10,64||||1||B,L,2,64|2||A,21,L,64|1||V||||||||||||||||||||||||||||||||Middlesex|MA|310500|4179|2021||1|0||2|A|1f;1h|E,M|A,C|A|||A||A|H|A|A|A,C,D,F,I,K,L|2|N|||||||2|N
CC|72835725|BB807655|NB3146|CTG|389900|130|John St|349|372||01852|N|The Boott Mill Lofts are located within the Lowell National Historic Park alongside the Merrimack River & within walking distance to all that the Canalway Cultural District has to offer. Boott Mills embraces luxury living while paying homage to the historic qualities of the mill. Each loft features an open concept living area w/original wood beam ceilings, exposed brick walls & expansive windows. You’ll be delighted to find that the kitchens have ample storage space, quartz counters, & gas cooking w/vented hood. Residents can enjoy a robust amenity package including a roof deck, patio, fitness center, business space & more - there’s even a Fido lounge for owners & their four-legged friends! And there's garage parking available for lease. Outside the front door, the Canalway Cultural District has it all... Stroll down streets lined w/ Victorian-style streetlights & enjoy an area defined by its thriving community and cultural events. Photos are of past & current model w/similar finishes.|29|5/20/2021 5:37:00 PM|0|N||A|G,N|1|||1217|N|4|2|2|0|Y|1||28,9,44,64|1||28,9||||1||L,U,47,51|1||A,28,9,64|1||28,V,9,64|||||||1||A,19,L,U|1||A,24,L|1|||||||||||||||||||||||||||A|||||||Middlesex|MA|0|2621|2020|457|3|2||0|P|2f;0h|A,C||4,O|D,G,R|2|B,N,P|2|A,I,J||A|A|A,C,D,F,I,K,L,Y|118|N||||N|||2|N
CC|72840065|CN216982|G95166|CTG|349900|265|Dutton Street|7|372||01852|U|A rare opportunity to live in L’Union St Joseph Building! This open concept plan makes for great entertaining space with soaring 12+ ft ceilings, 5 oversized 8 ft windows complete with plantation shutters, spectacular light & beautiful hardwood flooring to exemplify loft living. The newly renovated kitchen offers stainless steel appliances (gas stove, dishwasher, refrigerator), a beautiful breakfast bar w/ marble countertop. Two bedrooms,1 full bathroom and half bath this units boasts 1,150 sq ft! 2 parking spaces are available to lease.  Low Condo Fees! There is nothing quite like it available. The Lowell bus line runs in front of this property and the T-line to Boston is one block away. This property has a view of a Lowell Canal, as well as the historical trolly Tour bus that passes in front of this property. This is a very unique property with alot of rich history. Showings start Friday, June 4th at 3PM|25|6/5/2021 9:32:00 AM|0|N||A|N|3|||1150|N|5|2|1|1|N|1||C,28,K,2,44,63|||||||1||28,72,K,9,5,48,51,63|2||28,I,W,K,47|2||V,K|||||||1||B|2||A,24||||||||||||||||||||||||||||A|||||||Middlesex|MA|269200|3646|2021|280|3|0||2|P|1f;1h|M|B|||1|A|1|A|F|A|A||8|N||N|||||2|N
CC|72841010|CN203728|AN2040|CTG|259900|1251|Pawtucket Blvd|1|372||01854|N|Now is your chance to make Country Club Condos your home! This updated end unit with 2 generously sized bedrooms and 1 1/2 baths is more than move-in ready. Boosting new windows and sliding door, new high-efficiency heating system and in-wall AC unit, immaculate hardwood floors, updated bathrooms, and IN-UNIT LAUNDRY, there is nothing left to do here. The main floor, with its half bath, offers an open layout with plenty of space for entertaining and a private balcony. The second floor has front and back oversized bedrooms both with ample closet space separated by the full bath with access to the attic via pull down stairs. The basement/garage with a new door and opener is big enough to hold a car and workshop space. Behind the garage, you have that in-unit laundry with more storage! The quiet and safe neighborhood is perfect for families. Complex grounds are professionally maintained. Close to Rt 3, 495, & 93 and tax-free NH! Don't miss this amazing opportunity. It will be gone fast!|25|6/2/2021 12:17:00 PM|0|N||A|B|2|||903|N|4|2|1|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|177300|2386|2021|234|1|1|C|2|A,H|1f;1h|C,M|A|C,7|A,D,H,P|2|C,I||B||A|A|A,C,I,K|48|N||Y|N||||3|N
CC|72842092|CN201317|AN4346|CTG|405000|55|Ellis Ave|55|372|PAW|01854|N|At 55 Ellis Ave you will find this 4 year young spacious condex with all the privacy as a single family home. When you walk in the front door, you will find gleaming hardwood floors that welcome you into a large living area that leads to the beautiful kitchen with access to the private back yard. Upstairs, you will find 3 large bedrooms and a bathroom. The finished basement can meet any of your desired needs. This home is move in ready and exactly what today's modern buyer is looking for. Showings start Thursday, 6/3!|19|6/2/2021 8:16:00 PM|0|N||C|O|2|3169|0.07|2378|Y|6|3|1|1||1|10X23|K|1|11X11|K||||1|11X15|K,U,5,44,47,51|2|11X16||2|11X15||2|11X14|||||1|7X9||2|7X11||1|||EXC|B||L||||||||||||||||||||||||||||Middlesex|MA|357200|4807|2021||1|0||2||1f;1h|C,E,M|A||C,D|2|I|2|A||A|A|K,L,P,S|2|N||N|||Y||2|N
CC|72842393|TM311506|AN1199|CTG|225000|1225|Pawtucket Blvd|118|372||01854|N|Newly updated unit located at Vespar Condominium with all new windows, siding, deck, storm door ,new flooring and freshly painted.  Located near the guest parking. At the unit there is plenty of room to park 2 cars outside and one in the garage. Upstairs is the kitchen, living room and 1/2 bath. The top floor offers two generous bedrooms and a full bath . This complex is well maintained and very close to the hospital, walking trails. Additional guest parking and designated dog area. Great commuter location with easy access to public transportation, shopping (including the new Market Basket!) and restaurants. Don't miss this one!|13|6/3/2021 8:39:00 AM|0|N||A|B|2|||923|Y|4|2|1|1||1|||||||||1||O,P,T|2|||2|||||||||1||B|2|||B||||||||||||||||||||||||||||||||||Middlesex|MA|191800|2562|2020|287|1|1|C|1|A|1f;1h|D,E|A|C|D||D|0|L||A|A|A,C,I,K,L|126|N||N|||||2|N
CC|72842453|TM338007|G62122|CTG|279900|80|Smith St|1B|372||01851|N|Townhouse living at its best! 2 Bedroom 1.5 Bathroom End unit condo moments from shopping, restaurants, parks, and the Lowell Commuter Rail. The convenient Main Level includes Kitchen with breakfast nook, dining area, and stainless steel appliances opens up to a large, comfortable Living Room. Slider access to the back deck from the Kitchen. A half bath rounds out the main level. Upstairs you will find the two spacious bedrooms with carpet floors and closets with a full bath beside them. In-Unit Laundry area located on the ground floor. Enjoy a 1-Car attached garage, 1 off-street parking space, and ample guest parking. Many renovations throughout including new flooring, windows, deck, and more.|24|6/3/2021 9:46:00 AM|0|N||A|B|2|||1376|Y|4|2|1|1|N|1|14X18|K,2,44|||||||1|14X18|K,O,U,2,25,41,44,50,51|2|15X14|V,M|2|11X15|V,M|||||||1|9X5|B,K|2|10X5|A,24,L||||||||||||||||||||||||||||A|||||||Middlesex|MA|208100|2801|2021|542.21|1|1|A|1|A,H,N|1f;1h|C,E,M|A,C,M|C,5,12,14|C,D|1|B,I|1|A|A,D|A|A|A,C,D,F,I|30|N||N||N|||2|N
CC|72828141|CN232442|BB5522|CTG|399000|191|Chandler St|191|373||01876|N|Welcome to 191 Chandler! Single family feel without the single family price. This beautiful townhouse is 3 floors of move-in ready goodness. Enjoy the bright and sunny skylit lofted ceilings in the master suite. Updated kitchen and beautiful hardwood throughout with an oversized yard. Steps to public transportation. Commuter line. North Street elementary. John Ryan Elementary School. Public health museum. Tewksbury Hospital. 5 min to 93 and 495. Perfect starter home for anyone trying to get into highly sought after Tewksbury.  ADT Security.|38|5/9/2021 8:09:00 PM|0|N||A|B,E,X|3|||1584|Y|7|3|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|366800|5766|2021|100|1|0||3|N|2f;1h|E,M|A|C,J,P,12|C,D||E||L||A|C|A,C,H,K,L,P,R,T|2|N|||||||3|N
CC|72838369|TM330357|AN6199|CTG|374900|129|Patrick Road|129|373||01876|N|Perfectly laid out townhouse in the highly desirable Carter Green community. Rarely offered end unit boasting and oversized 1 car garage and the best views of the property, south facing overlooking mature plantings and professionally landscaped grounds. Updated kitchen and engineered floors throughout the entire main level. The formal dining room is complimented by the sunlit bay window with ample space for entertaining. The large living room also has newly installed flooring and a sliding glass door leading out to a freshly stained deck with storage. Brand NEW washer / dryer included in the sale! There are two large bedrooms on the second floor, offering ample closet space, brand new rugs (installed 5/20/21) and "Jack and Jill"  bathroom. Exterior community amenities include tennis court, club house and guest parking within walking distance. This professionally maintained complex includes recently updated siding, roof, repaved roads and decks. Why rent when you can own? Don't wait.|41|5/26/2021 6:27:00 PM|0|N||A|B,D,G,K,O|3|||1240|N|4|2|1|1|Y|2|||2|||2|||2|||3|||3|||||||||1|||2|||2|||||||||||||||||||||||||||A|||||||Middlesex|MA|296200|4656|2021|290|1|1|A,C,E,G,H,J,K,L|2|A,C,E,F,G,H,L,R|1f;1h|C,D,E,I,S,U|A|C,G,J,R,12,14,17|D||A,B,I||A,H,I||A|A|A,C,I,J,K,L,Y|210|N|||||||3|N
CC|72838508|B0346307|B61601|CTG|312000|108|Apache Way|108|373||01876|N|**OFFERS DUE 6/1 AT 3PM** STOP PAYING RENT AND START BUILDING EQUITY. Nothing to do but pack your bags and move into this completely refurbished crisp & clean condo offering a spacious dining area adjacent to the kitchen where you'll find handsome butcher block counters and plenty of room for a table and chairs or a movable island. Refreshed full bath, Master Bedroom with double closets and both bedrooms have cozy "warm to the toes" carpeting. Beautiful wood flooring and sliders out to a spacious deck for enjoying the upcoming warm summer nights. This unit has it all! Private storage area for all your seasonal items, full size WASHER & DRYER closet, detached garage, Natural gas heat, central AC, AFFORDABLE HOA FEE, guest parking, lighted tennis courts, fitness center  & club house. Oh,  did I mention all this and minutes to route 93? Yup, that too! . Pride of ownership shows throughout this unit.|29|5/27/2021 2:38:00 PM|0|N||A|D|3|||1000|N|5|2|1|0|N|3|20X12||3|12X11|||||3|12X9||3|18X12||3|12X11|||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|239800|3769.66|2021|278|3|1|B|1|A|1f;0h|D,E,U|A,B|C|D|1|B,I|1|A|D|A|A|A,C,F,I|300|N||N||N||All room sizes approximate for marketing purposes only|2|N
CC|72838793|B0346307|B61601|CTG|299900|104|Apache Way|104|373||01876|N|**OFFERS DUE 6/2 @ NOON! ** AFFORDABLE Indian Ridge two bedroom condo located in a well managed complex in Tewksbury.You can own your own place for the cost of paying someone else's mortgage. Bring all your decorating idea's to this spacious unit and make it your own. Great flow to these units. All the features today's buyers are looking for and you can also bring the pooch and/or the kitty with you. No more dragging your cloths to the laundry with a full size washer and dryer right in your unit. Attic storage for your seasonal items. Don't worry on those snow days with garage parking. Enjoy walking around the development, playing tennis, using the exercise room or just sipping lemonade and relaxing on your deck. This complex is close to everything shopping, restaurants, ice cream shops, golf and major highways.|27|5/27/2021 2:33:00 PM|0|N||A|D|3|||1000|N|5|2|1|0|N|2|18X12|M|2|12X11|L||||2|11X9|L|2|17X12|M|2|12X10|M||||||||||||||||||||||||||||||||||||||||A|||||||Middlesex|MA|239800|3769.66|2021|278|2|1|B|1|A|1f;0h|C,E|A,B|C|D,G,H|1|B,I|1|A|D|A|A|A,C,K,L|300|N||N||N||all room sizes are approximate for marketing purposes only|2|N
CC|72843329|B9500431|B95079|CTG|329900|100|Pleasant Street|9|373||01876|N|Opportunity awaits with this 3 level end unit at desirable Gettysburg Commons. Step directly in from the attached garage (just one step) and enjoy all of the space that this condo offers.  This 2 bedroom 1.5 bath townhouse offers 3 levels of living space including a finished basement with full sized windows and heat.  The second level offers 2 generous sized bedrooms (one with walk in closet) and a full bath. On the main level there is a half bath, spacious living room and an open eat in kitchen/dining area with french doors to a private deck.  This condo is located in an ideal spot in the rear of the complex with green space and woods nearby.  Plenty of visitor parking too.  Gettysburg Commons is a very desirable community in the center of Tewksbury, set off of the road but convenient to shopping, schools, restaurants and major highways. Add some cosmetic touches and enjoy instant equity.  Don't miss this opportunity!!|20|6/4/2021 3:29:00 PM|0|N||A|B|3|||1306|Y|5|2|1|1|N|1|18X13|G,V,M||||B|21X13|41|1|18X9|41,60|2|17X11|I|2|11X11|G,M|||||||1||B|2||A|B|||||||||||||||||||||||||||A|||||||Middlesex|MA|274700|4318|2021|210|1|1|A|1|A,N|1f;1h|D,E,F|A|A,Z||2|I|0|L|D|A|A|A,C,F,I,K,L|21|N||N|||Y|includes 273 sq feet in basement|2|N
CC|72843817|CN207516|AN0949|CTG|336000|96|Patrick Road|0|373||01876|N|Welcome to 96 Patrick Road! Here is an opportunity to own a beautiful END UNIT  Condominium nestled in quiet wooded area within the middle of the Carter Green Community. Guest parking is located right at the end of the road. This home has hardwood throughout both the first and second floors, tiled bathroom floors along with a tiled floor in the lower level entryway which functions as a great Mudroom. On the Main floor you have a large Livingroom and dinning room with hardwood floors with both having direct access to the Beautiful Galley kitchen.  Upstairs, the Master Bedroom has his and hers side by side closets. Both bedrooms have direct access to the large full bath. Easy commuter location being in the heart of Tewksbury, 3.5 miles to multiple RT 495 access points and just over 3 miles to RT 93.|14|6/4/2021 1:54:00 PM|0|N||A|B|3|||1240|Y|4|2|1|1||1|12X20|K,P|1|10X12|K||||1|||2|12X17|K|2|10X15|K|||||||1||L|2||L|2||39|||||||||||||||||||||||||A|||||||Middlesex|MA|298200|4684|2021|290|96|1|E,I|1||1f;1h||||||A||A||A|A||210|N||N|||||2|N
CC|72841991|CN232807|AN0990|CTG|695000|216|Rangeway Rd|134|374||01862|N|This rare oversized end-unit townhome is in a prime location in desirable Swanson Meadows. From the farmer's porch you enter into an open living area w/ elegant 3-sided fireplace, recessed lights, crown molding & hardwood. The kitchen is an entertainer's dream with SS appliances, granite counters, wine storage, large peninsula & a beautiful view of the golf course. You'll surely spend all summer relaxing in the sunroom or on the private deck overlooking the 1st tee! A large room, that could be a bdrm, playroom or office, with a nearby 3/4 bath, rounds out the 1st floor. Upstairs the hardwood continues into the master bdrm w/ gas fireplace, his/hers closets & huge 4-piece bath. The unique stained glass windows gives the bath a spa-like feel. The 2nd bedrm has been outfitted w/ sound-blocking, super-insulating windows to keep it quiet & warm. The 3rd bdrm has vaulted ceilings & another beautiful stained glass window. The attic and basement are finished & can be suited to fit your needs!|42|6/2/2021 6:29:00 PM|0|N||A|B|4|0|0|3713|Y|9|3|3|0|Y|1|15X17|C,K,2,41,44,47,67|1|14X16|C,K,2,44,47,67||||1|15X17|A,K,O,T,U,2,26,44,47,51,60,61,67|2|16X17|A,C,K,71|2|12X14|V,K|2|11X18|G,72,K,58,X,10|1|11X17|K,47,67|2|9X16|A,24,V,L,58,6,17,47|2|5X11|A,24,H,L|2|3X6||SUN|1|12X16|E,G,72,2,35,50|GRM|3|15X23|E,I,M,47|BNS|B|13X29|M|||||||||||||A||||1|5X12|13,22,L,2,47|Middlesex|MA|540800|7030|2021|375|1|2|C|2|A,C,N,R|3f;0h|A,C,E|A|A,2|A,C,D,H,N,V||B,D,I||A||A|C|A,C,F,I,K,L|44|N||N||N|Y||4|N
CC|72842491|CN233596|AN1116|CTG|262000|18|Kenmar Dr|160|374||01821|U|Two bedroom corner unit on the second floor with an open floor plan. Sunny and bright, with recently updated floors throughout. Features an eat-in kitchen, refrigerator, glass sliders to balcony and two well-sized bedrooms, each with double closets. Stainless steel dishwasher and gas stove are both included. Parking available for two cars along with additional guest parking. Laundry facilities available within the building and designated storage area for this unit in attic. Enjoy the in-ground pool in the summer months and snow removal in the winter months! Meticulously maintained grounds. On-site management, great commuter location, close to major routes, shopping, restaurants and the center. Condo fee includes heat, hot water and more. Great price, open design, gas cooking, air conditioning, balcony, two car parking and storage....all ready for you!|17|6/3/2021 10:09:00 AM|0|N||A|G|1|||800|N|4|2|1|0||2|19X12|1,11,27,50|||||||2|11X11|7,51,60|2|15X13|H,1|2|12X10|H,1|||||||2||||||1|||||||||||||||||||||||||||A|||||||Middlesex|MA|202000|2626|2021|351|2|0||2|A|1f;0h|C,D,I|A,F|G|G,H||C,I||B|D|A|A|A,C,D,F,I|292|N||N||N|||2|N
CC|72842683|TEAM0322|AN1772|CTG|349000|41|Boston Road|164|374||01862|N|Don't miss this fabulous TWO BEDROOM TOWN HOUSE, with ONE and a HALF BATHS at BARRETT FARM.   First floor features beautiful SPACIOUS LIVING ROOM loaded with NATURAL LIGHT, a large, MODERN EAT-IN KITCHEN with granite counters, and open layout into dining area with a sliding door that leads right out to your own deck overlooking serene wooded area.  Second floor features TWO SPACIOUS BEDROOMS and a full bathroom with IN UNIT LAUNDRY.  There's central air, and excellent storage. One car garage & one additional parking space outside, plus visitor parking available. FRESHLY PAINTED INTERIOR,  professionally managed complex and pet friendly.  Excellent location, just minutes away from major highways Rt 3 and I-495, NORTH BILLERICA TRAIN STATION,  schools, shops and much more. Must see!!!|21|6/3/2021 12:10:00 PM|0|N||A|B|2|||1044|Y|4|2|1|1|N|1|12X14|K|||||||1|12X18|P,U,50|2|15X11|M|2|14X10|M|||||||1||B,U|2||A,U||||||||||||||||||||||||||||A|||||||Middlesex|MA|299600|3891.8|2020|224.5|2|1|A,C,G|1|A,N|1f;1h|D,E,M|A|C|D|1|A,B,I,M|1|A,H|F|A|A|A,C,F|132|N||N||N|||2|N
CC|72837975|G7000020|AN1199|CTG|155000|96|Richardson Rd|B24|376||01824|N|MULTIPLE OFFERS - HIGHEST AND BEST BY SAT. 5/29 NOON. Rare Top-Floor Beautifully renovated one bedroom condo at Richardson House! Featuring upgraded kitchen with Stainless Steel appliances, white cabinetry & Granite countertops. The combo living room dining room is an open layout for comfortable living and the Master bedroom is spacious and can remain fully furnished . The entire unit has been fully updated including the luxury plank flooring throughout & the wall air conditioner. Additionally, there is a private storge unit in the attic and laundry in the basement. Summer is almost here and the pool and bbq area will be open for enjoyment and outside gatherings and there is ample parking. This property is a tranquil setting to relax and is also conveniently located to major highways, restaurants and tax-free NH shopping.|25|5/26/2021 10:12:00 AM|0|N||A|D|1|||590|N|3|1|1|0|Y|3|14X11|1|3|13X10|V,1||||3|10X5|1,U,51|3|14X9|A,V,1||||||||||3||A,L||||B|||||||||||||||||||||||||||A|||||||Middlesex|MA|134800|2121.75|2021|277|3|0||2|A,G|1f;0h|C,I,Q|A,B||D,G|4|D||B|A,D|A|A|A,C,I|48|N|||||||2|N
CC|72842315|CN237107|BB3055|CTG|374900|340|Wellman Ave|340|376||01863|N|Welcome to Williamsburg I. A peaceful, very well maintained community, in a highly desired location close to shopping, and easy highway access. This home offers 3 full levels of living, making it perfect for all of your needs. Step into your tiled foyer area, which leads into your spacious fireplaced living room, with gleaming hardwood floors. Follow your gorgeous hardwoods into the dining area featuring handcrafted wainscoting, decorative molding, and direct access to the serenity of your back deck. Attached to your dining area is your large kitchen with ample cabinetry, and tiled flooring conveniently leading to your elegant 1/2 bath with laundry. Upstairs features 2 very good sized bedrooms, and a full bath. The basement also boasts potential, offering 2 more spacious, fully finished rooms to accommodate any of your needs. This property has been very well cared for, and is transparent throughout. Vacant, and move in ready! So bring your check book, and the moving trucks!|40|6/3/2021 7:04:00 AM|0|N||A|B,O|3|||1143|Y|5|2|1|1||1||C,K,N,2,27|1||K,2,35,41,55,63,74||||1||B,L,N,O,2,51,61,64|2||M,N,71|2||V,M,N|||||||1||B,V,L,N,U,2,40,57,62|2||A,24,L,N,62,64|1||V,L,2|FOY|1||V,L,2,41|||||||||||||||||||||A|||||||Middlesex|MA|271900|4279.71|2021|375|1|0||2|F|1f;1h|A,C,E|M|Z|D|1|B,I|1|A|F|A|A|A,C,I|420|N||||||Does not include partially finished basement.|2|N
CC|72842546|CN233743|AN5135|CTG|389900|43|Riley Rd|43|377||01879|N|Looking for modern and on-trend finishes without waiting for new construction? Look no further than this like-new townhome in the prestigious Tyngsboro Crossing development. Maintenance-free living at its best - all within the convenience of only minutes to all area shopping, major highways and schools. Open concept living on the sun-drenched first floor allows for easy entertaining in the white shaker-style, white quartz, stainless steel eat-in kitchen complete with stunning rich hardwood floors. The second floor offers a full bathroom with upgraded vanity and counter tops along with two bedrooms. The master bedroom is truly a sight to see -- vaulted ceilings, functional closet, and a loft that operates as a perfect work-from-home space! Full basement for storage and 2 deeded parking spaces included. Delayed showings to begin Sunday, 6/6/21.  DRONE VIDEO: https://we.tl/t-Sd1SYvuGgU  MATTERPORT: https://pmlhomeloans.com/43-riley-road-tyngsboro-ma/|32|6/3/2021 10:45:00 AM|0|N||A|B|3|||1312|Y|5|2|1|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Middlesex|MA|301400|4843|2021|150|1|0||2|A|1f;1h|C,E,M|A|A,C,P|||B,I||A|H|A|A||120|N||N|||||2|N
CC|72842804|G8000724|AN1346|CTG|299900|505|Cardinal Ln|505|377||01879|N|Pretty Tyngsboro Townhouse with Private Deck overlooking nice wooded area!  Check out this 2 Bedroom, 1.5 Bath Townhouse with 1 Car Garage at Benchmark Estates!  As you enter the front door you will fall in love with the cherry hardwood flooring in the living room which opens to the dining room to the Deck/Patio with Gazebo. Take a walk upstairs to find your spacious Master Bedroom with Double Closets & new Ceiling Fan, 2nd Bedroom and Full Bath with Tiled Shower!  This lovely and Move Right In home offers you New Vinyl Siding, New flooring, Updated lighting, Updated Baths, Fully applianced Kitchen, FHA Gas Heating, Central Air, Freshly Painted, and Laundry in lower level. Subject to seller securing and closing on their new home, currently actively searching for a new home.|28|6/3/2021 1:12:00 PM|0|N||A|B|2|||1176|Y|5|2|1|1|N|1|20X12|G,K,N,2,41,48|1|11X11|G,K,P||||1|9X6|L,2,60|2|18X13|G,1,71|2|15X11|1|||||||1||B,L|2||A,20,L|B|23X6||WRK|B|23X6||||||||||||||||||||||A|||||||Middlesex|MA|215000|3455|2021|450|1|1|A,C|2|A,E,G,N|1f;1h|C,M|A|Z||1|B,I|1|A|F|E|C|A,C,I|34|N||N||N|||3|N
CC|72837623|CN217180|G95166|CTG|649900|1|Gatecrest Rd|30-5|379||01886|N|Rare opportunity in the sought after Village at Stone Ridge 55+ community! Single level living, sun-splashed, open concept -- your picture perfect home! Situated at the top of the community, this home is truly a private oasis with its screened porch overlooking the expansive yard area behind and bonus open space on the side. Step inside to a meticulously maintained home. The open concept living space features a gas fireplaced great room open to sunny eat in kitchen with maple cabinets, granite counters & island with plenty of seating. Large windows accentuate high ceilings throughout. The private master suite has a large walk-in closet plus a full bath with walk in shower, soaking tub & 2 separate vanities. Formal dining room, private office/bonus space with French doors, guest room with full bath & laundry complete the 1st floor. 2 car garage, pristine unfin. basement. Miles of walking trails, clubhouse, fitness center - this is the ideal spot to begin your next chapter in life|36|5/25/2021 2:48:00 PM|0|N||A|E|1|||1827|Y|6|2|2|0|Y|1|19X14|C,F,G,K,X,41,44,47|1|14X14|K,30,44,67||||1|20X15|L,O,U,5,25,44,47,51,60|1|14X13|A,H,I,K,2|1|16X12|K,2,71|||||||1|11X10|A,14,22,H,L,4,U,2,6,17,36,62|1|8X8|A,22,H,L,U,62|1|8X3|2,40,57|HMO|1|14X12|K,X,2|FOY|1|10X7|K,41,64|||||||||||||||||A|||||||Middlesex|MA|515100|8571|2021|500|1|2|A,E|2|A,N|2f;0h|C,M|A|9,12,14,15|M,N,T|1|A,B,I|1|A|A,D,H|A|C|A,F,K,L,P,S|110|N||N||Y|||4|N
